,age,height,weight,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
age,1.0,0.09806182075702782,0.14465457358486397,0.38257497345578895,-0.08817457882005902,0.044611725918323554,-0.020832222749025228,0.08145056670498892,0.053334990721586366,0.027294854419379455,-0.08440676478897784,0.031387869324844574,0.07554501248023628,0.13353578040977235,-0.006982843596911884,-0.24106282163208564,-0.24124369186452171,-0.16260936120246125,0.27213561710104567,-0.1178677452326113,0.09679247137910085,0.152173685931986,-0.08269607999927647,0.2703614363718981,0.0405721246977959,0.23575715403446423,0.14144375058103797,-0.04247611801384145,0.062030110266522366,0.06495372662280799,0.0987599952515674,0.10493672919306983,0.08510204864357826,0.14436755644927024,0.11754868943055996,0.03431738394416586,0.12231890459858757,0.12540003594364024
height,0.09806182075702782,1.0,0.7910244952110246,0.025880184900712436,-0.03020409158050515,-0.5625002826430026,-0.4096848272013391,0.14228223203916296,-0.39944559843918276,-0.4017641020486012,-0.5511077866867984,-0.5260595679189655,-0.4232410127473844,-0.35341614180280645,-0.47493057921025583,-0.616530650285596,-0.5222048378634344,-0.6909109244387094,-0.13283020325723888,-0.7145914847232351,-0.28734951696008953,0.04707716663547145,-0.2805272140561646,0.6080215216428366,-0.41816951328289825,0.07276717532543443,0.04119726158997285,-0.46028758463801167,-0.45094200995202427,-0.36294001316033747,0.08790741263014384,0.0677462353294605,0.04685909150337175,0.3447800601115146,0.340058986180656,0.22436624319393336,0.3352757705592382,0.3388803243797847
weight,0.14465457358486397,0.7910244952110246,1.0,0.035107480802149135,-0.039171163329439984,-0.5059455615531365,-0.34618383334726804,0.08969343396394641,-0.3749703348060933,-0.3393434996986655,-0.5201539588911794,-0.4759537961344678,-0.3465754083527646,-0.31054341854223944,-0.45361172212162887,-0.5864098969126412,-0.5094520121943658,-0.6424235787153838,-0.130607584098599,-0.6137277817704405,-0.22074721232324138,0.04635252509879455,-0.2942380118624546,0.6240391804676914,-0.3478233422188576,0.06866661906064296,0.023951421363096786,-0.4195979127362121,-0.41011713592553245,-0.2811205612627848,0.056305276852013066,0.030069078048857424,0.014812175810583413,0.34831736814488523,0.35002372467597936,0.24205256253451468,0.33945226506548304,0.3425022287372047
overall_rating,0.38257497345578895,0.025880184900712436,0.035107480802149135,1.0,0.7840105241160061,0.29105087750084113,0.26941604724924584,0.24034402795811036,0.4160500031313901,0.2908267862828413,0.2991253189580295,0.29871257576630267,0.3048024927558514,0.43003378781227763,0.37255929404097904,0.21367868587320585,0.21835096602954593,0.22107075520503472,0.7248295583793326,0.10939189538378866,0.37027353315286554,0.21121086767260658,0.24874610058812027,0.24035455882268245,0.32671268198051373,0.261465239989841,0.2372847117124112,0.2781744021252876,0.3991960806404366,0.3372543207883492,0.11063519050830208,0.1456166718581702,0.1158741819712532,0.05013881532665699,0.03729566980439568,0.07948501320856577,0.03612552349534189,0.043653601441206655
potential,-0.08817457882005902,-0.03020409158050515,-0.039171163329439984,0.7840105241160061,1.0,0.24988830623105424,0.2598896231230041,0.15629132021345182,0.36920364950854817,0.26004805657238,0.3232214552590452,0.27114205490335347,0.261284367015335,0.3615974144437068,0.3563720694766058,0.32380415022857234,0.3203173322539677,0.29820281529056214,0.5736224082889102,0.1700703423287938,0.2923502998462014,0.1270687665534504,0.24996386698978001,0.080716811802103,0.28949408912315794,0.10974213484210246,0.15925990831061188,0.28496414507160955,0.38375982353437954,0.3070088658072661,0.0370059386279027,0.07304501001286451,0.05623071674583229,0.01646005188062018,0.025508497986951022,0.1261148334997186,0.02636200372788826,0.029795729703008672
crossing,0.044611725918323554,-0.5625002826430026,-0.5059455615531365,0.29105087750084113,0.24988830623105424,1.0,0.65146063258704,0.312706220929081,0.7951695092942811,0.6510353237026848,0.8370488823306264,0.8272729707430869,0.7379098708605409,0.7070882691533666,0.8358756097007496,0.6669287906868296,0.6520237723483004,0.6406276035674184,0.3560871217074426,0.5686442384308528,0.6627910752481613,-0.08821907133545828,0.5372478112013732,-0.1959313741413823,0.7502889352871918,0.2567293698991547,0.2704227628840251,0.728136704125324,0.7293315615101645,0.6061605071907532,0.18526374367866125,0.23232900973037263,0.22018214772085706,-0.6265898814475614,-0.6187827247035496,-0.3729050229389803,-0.6167413731950963,-0.6227578016327266
finishing,-0.020832222749025228,-0.4096848272013391,-0.34618383334726804,0.26941604724924584,0.2598896231230041,0.65146063258704,1.0,0.37920604341654857,0.6374054683799004,0.8576843351103173,0.8148177235877829,0.7437314437702771,0.6861643589457381,0.4406222046578281,0.7744433865644034,0.5788555019534445,0.5582730333064969,0.5574234152919706,0.352593099207245,0.4385060060744246,0.7150316431390517,-0.07855661481453241,0.35605343283226415,-0.15334794986375608,0.8346064906190522,0.007699352747331306,-0.13400702473435663,0.8317552504511149,0.688465194525616,0.7524389061137202,-0.25518381040297816,-0.21102673794713814,-0.24503940766184773,-0.5471486153038484,-0.5319540506030864,-0.30935912441121843,-0.5249031085217192,-0.5406645249800652
heading_accuracy,0.08145056670498892,0.14228223203916296,0.08969343396394641,0.24034402795811036,0.15629132021345182,0.312706220929081,0.37920604341654857,1.0,0.5412222705086925,0.40681041648394994,0.3953253849014254,0.3097985391317792,0.33061329649543497,0.3302940231865221,0.5291933067833277,0.19041562564781161,0.2660805022057362,0.013159387301076403,0.2360775955800303,0.034774894975673466,0.5688486422412036,0.2163988649622379,0.4279249893066728,0.457094089479867,0.41399860591441173,0.5720556902062756,0.46388098722400345,0.366264075505266,0.3016892572768165,0.4093466914097542,0.47830956816919407,0.48950478761211735,0.45788641920217915,-0.6952580891295768,-0.6803833471023646,-0.41987955519474335,-0.6798878012969858,-0.6748382800854507
short_passing,0.053334990721586366,-0.39944559843918276,-0.3749703348060933,0.4160500031313901,0.36920364950854817,0.7951695092942811,0.6374054683799004,0.5412222705086925,1.0,0.6578437914712967,0.8145463391548547,0.7630173541521528,0.7291265200990672,0.8139618045934346,0.8912102300198199,0.5713115871447733,0.5573869798654267,0.5328437406886725,0.4168620038832868,0.48932967713941444,0.7327935963206684,-0.023695343296079523,0.5613387387267278,-0.014816515541485062,0.7684869025322416,0.39578657995949895,0.395203057962569,0.6922131038414383,0.7793973615970436,0.6511567003401878,0.3254700626459048,0.378341481463358,0.34384149574316564,-0.7116180829093849,-0.7082214278059088,-0.42356811240223646,-0.7076820893859723,-0.7047297534963467
volleys,0.027294854419379455,-0.4017641020486012,-0.3393434996986655,0.2908267862828413,0.26004805657238,0.6510353237026848,0.8576843351103173,0.40681041648394994,0.6578437914712967,1.0,0.8044251511805771,0.7474175569962487,0.6890959023625958,0.4368943296161324,0.7794828315023117,0.5632628526913276,0.5440176703711666,0.571142680404306,0.3625722589508667,0.43824613788874356,0.7090407112806064,-0.03425059538934389,0.35785687506065683,-0.10994146753075111,0.7992801164029214,0.0694202130671931,-0.053055048202973416,0.7909913586384225,0.6911964562502847,0.7389631432119361,-0.1697680073022283,-0.12144183359343298,-0.14475979498996125,-0.5692241088322655,-0.5446029367457116,-0.296994419931633,-0.5350381368380308,-0.5492692062408363
dribbling,-0.08440676478897784,-0.5511077866867984,-0.5201539588911794,0.2991253189580295,0.3232214552590452,0.8370488823306264,0.8148177235877829,0.3953253849014254,0.8145463391548547,0.8044251511805771,1.0,0.8414029668032271,0.7478631380180749,0.6245014765824766,0.9272748286631617,0.7487649272899425,0.7261071155131886,0.696644460696328,0.373567957404876,0.5790865508449855,0.7526722120774642,-0.08534194859452861,0.5054061976641585,-0.22145303744884215,0.8361216606374527,0.14989892008149264,0.09024663832684389,0.8284165227284307,0.7521362967159945,0.701865289715255,-0.0068251421843951365,0.0476461845788352,0.0265968717145424,-0.6904328219384429,-0.6896129248594793,-0.4433820085703972,-0.6814381816404366,-0.6912641101308372
curve,0.031387869324844574,-0.5260595679189655,-0.4759537961344678,0.29871257576630267,0.27114205490335347,0.8272729707430869,0.7437314437702771,0.3097985391317792,0.7630173541521528,0.7474175569962487,0.8414029668032271,1.0,0.8152382225956157,0.6275659796564509,0.8330813661866829,0.6354077941963514,0.5982593033044107,0.6415965562728767,0.3644686098508106,0.553683315381166,0.7037200120673002,-0.09065159066370708,0.42835133357172117,-0.20082006195899738,0.8184745053492367,0.14990451240077762,0.10924134266193697,0.7631066269946368,0.7491031964054313,0.6666469331924137,0.011371342168727818,0.07102127037322313,0.049311009340968874,-0.6067736945488286,-0.5961986720354566,-0.36294215176173605,-0.5907983778475223,-0.6020371140855774
free_kick_accuracy,0.07554501248023628,-0.4232410127473844,-0.3465754083527646,0.3048024927558514,0.261284367015335,0.7379098708605409,0.6861643589457381,0.33061329649543497,0.7291265200990672,0.6890959023625958,0.7478631380180749,0.8152382225956157,1.0,0.6335972906122096,0.7647756121271104,0.5107006694859335,0.47125632719929067,0.5142325534074431,0.32552070915777886,0.4680923229019724,0.7014822152600454,-0.12247666814591834,0.3766873974864179,-0.1050072487531237,0.8058387633657568,0.18422442764507826,0.15707553442899835,0.7026986597442819,0.7323654549183569,0.699081754160048,0.06207455449475846,0.11189587576585781,0.08000461197617956,-0.5686912276329243,-0.5543942587824174,-0.3023688161286692,-0.5427942640003994,-0.5580860694116525
long_passing,0.13353578040977235,-0.35341614180280645,-0.31054341854223944,0.43003378781227763,0.3615974144437068,0.7070882691533666,0.4406222046578281,0.3302940231865221,0.8139618045934346,0.4368943296161324,0.6245014765824766,0.6275659796564509,0.6335972906122096,1.0,0.6931070322288695,0.42269987695464245,0.39595288175248744,0.43490379036244203,0.38642965158456816,0.42509812822235293,0.5688661458326086,-0.042316132533887094,0.48246582613524347,-0.030239199769403816,0.6262358194669225,0.39367615353473745,0.4715018971076026,0.5301338335336526,0.7110992994605445,0.5636488834049891,0.3598147682814431,0.40605640364601253,0.3748389400656159,-0.46092701319422913,-0.46610144771934114,-0.25239159087289,-0.4670703003829224,-0.46495621356503014
ball_control,-0.006982843596911884,-0.47493057921025583,-0.45361172212162887,0.37255929404097904,0.3563720694766058,0.8358756097007496,0.7744433865644034,0.5291933067833277,0.8912102300198199,0.7794828315023117,0.9272748286631617,0.8330813661866829,0.7647756121271104,0.6931070322288695,1.0,0.6933729329194276,0.6782173940333427,0.6349597508682914,0.41453550306743514,0.5477059839661895,0.7866757193941503,-0.029239405281235073,0.5632940484853148,-0.09633082118351945,0.8287037277796807,0.3003611957536407,0.23156364236088228,0.8081831001953729,0.7820692411425358,0.7192044846111421,0.15067638730064742,0.2080522000032347,0.1799301945787998,-0.7633421828509552,-0.7589008692219715,-0.47617104682147526,-0.7540715028345867,-0.7577304582183562
acceleration,-0.24106282163208564,-0.616530650285596,-0.5864098969126412,0.21367868587320585,0.32380415022857234,0.6669287906868296,0.5788555019534445,0.19041562564781161,0.5713115871447733,0.5632628526913276,0.7487649272899425,0.6354077941963514,0.5107006694859335,0.42269987695464245,0.6933729329194276,1.0,0.912899157160934,0.8066672548061629,0.3365851515820961,0.6902105886195,0.506213275795577,0.07454625414528662,0.5764751041271817,-0.3378026355185566,0.5788291397012708,0.09792682258585331,0.0690793622935475,0.6617876288501292,0.5533114753149644,0.48466798571249087,-0.0008130653795263274,0.025784831833424393,0.032782529611093215,-0.5290874328334922,-0.5130774809913929,-0.28582851361399014,-0.5051851882799587,-0.5098457984768457
sprint_speed,-0.24124369186452171,-0.5222048378634344,-0.5094520121943658,0.21835096602954593,0.3203173322539677,0.6520237723483004,0.5582730333064969,0.2660805022057362,0.5573869798654267,0.5440176703711666,0.7261071155131886,0.5982593033044107,0.47125632719929067,0.39595288175248744,0.6782173940333427,0.912899157160934,1.0,0.7395099269652248,0.32232849956855486,0.6004615164863963,0.5200036258678518,0.07014430506901806,0.6105196922600559,-0.23036094270852367,0.5571518129619502,0.15327033975504398,0.1030914856553683,0.6471992033474918,0.5138702545787291,0.46645049063290217,0.038963494974523505,0.07027207233508002,0.07392605916793725,-0.5529558979632312,-0.5404348326974012,-0.30694562539325765,-0.5334652460699656,-0.5377928071658027
agility,-0.16260936120246125,-0.6909109244387094,-0.6424235787153838,0.22107075520503472,0.29820281529056214,0.6406276035674184,0.5574234152919706,0.013159387301076403,0.5328437406886725,0.571142680404306,0.696644460696328,0.6415965562728767,0.5142325534074431,0.43490379036244203,0.6349597508682914,0.8066672548061629,0.7395099269652248,1.0,0.37331329067114455,0.7162337956785433,0.4244518218823278,0.07286758080756589,0.44340136579543277,-0.44984295856428574,0.5562383347175651,-0.027733325470635797,-0.04035043391545955,0.6292642476659388,0.5965001354694704,0.4659069662316971,-0.12772052410366114,-0.0976620687197726,-0.08307474274175668,-0.37828365206601516,-0.3661618033824376,-0.20277944395399833,-0.3566727378554893,-0.36476548653092467
reactions,0.27213561710104567,-0.13283020325723888,-0.130607584098599,0.7248295583793326,0.5736224082889102,0.3560871217074426,0.352593099207245,0.2360775955800303,0.4168620038832868,0.3625722589508667,0.373567957404876,0.3644686098508106,0.32552070915777886,0.38642965158456816,0.41453550306743514,0.3365851515820961,0.32232849956855486,0.37331329067114455,1.0,0.2159624733349015,0.3856598250644213,0.23055281535129332,0.3573390358531029,0.11732075689288593,0.3798385168631586,0.2742803314664421,0.23084807503859556,0.3785115845483643,0.4456096322872449,0.33423639016010054,0.10443543745061938,0.13791925267862273,0.11996860804889764,-0.09507753222265214,-0.08803544584133394,0.006143310287522856,-0.08354560622322625,-0.07982786284536468
balance,-0.1178677452326113,-0.7145914847232351,-0.6137277817704405,0.10939189538378866,0.1700703423287938,0.5686442384308528,0.4385060060744246,0.034774894975673466,0.48932967713941444,0.43824613788874356,0.5790865508449855,0.553683315381166,0.4680923229019724,0.42509812822235293,0.5477059839661895,0.6902105886195,0.6004615164863963,0.7162337956785433,0.2159624733349015,1.0,0.3684385991704578,0.12660678883629153,0.3937265346095739,-0.4345696425305248,0.47186110806984244,0.043772073601653604,0.06204264790744081,0.5349691590542002,0.5480308052748847,0.434837771777977,0.020093066975241394,0.03954266018308586,0.05482176990088944,-0.41111209763306883,-0.38491162307279525,-0.20426894899278128,-0.3814546091692056,-0.38533581781614556
shot_power,0.09679247137910085,-0.28734951696008953,-0.22074721232324138,0.37027353315286554,0.2923502998462014,0.6627910752481613,0.7150316431390517,0.5688486422412036,0.7327935963206684,0.7090407112806064,0.7526722120774642,0.7037200120673002,0.7014822152600454,0.5688661458326086,0.7866757193941503,0.506213275795577,0.5200036258678518,0.4244518218823278,0.3856598250644213,0.3684385991704578,1.0,0.0060877357376839915,0.4926894316125477,0.12048037511637451,0.8291943973557367,0.36625409180979157,0.2115277345844305,0.6983252049296865,0.6122033728321679,0.6638570080533122,0.14498498506164922,0.19258964739785264,0.15842537240335167,-0.6297814337882337,-0.6412880555209098,-0.42683395094263826,-0.6349770908315756,-0.647364588351644
jumping,0.152173685931986,0.04707716663547145,0.04635252509879455,0.21121086767260658,0.1270687665534504,-0.08821907133545828,-0.07855661481453241,0.2163988649622379,-0.023695343296079523,-0.03425059538934389,-0.08534194859452861,-0.09065159066370708,-0.12247666814591834,-0.042316132533887094,-0.029239405281235073,0.07454625414528662,0.07014430506901806,0.07286758080756589,0.23055281535129332,0.12660678883629153,0.0060877357376839915,1.0,0.2054252581292209,0.21234025364297385,-0.09030972560974063,0.2467192025081787,0.21150384116312201,-0.02494921016654743,-0.04597519282572119,-0.044822133412712094,0.19127762116071162,0.19132929699774504,0.2120456074086984,0.03127428105580462,0.03571487312046041,0.059705352815482116,0.041644135091749475,0.042976559930426
stamina,-0.08269607999927647,-0.2805272140561646,-0.2942380118624546,0.24874610058812027,0.24996386698978001,0.5372478112013732,0.35605343283226415,0.4279249893066728,0.5613387387267278,0.35785687506065683,0.5054061976641585,0.42835133357172117,0.3766873974864179,0.48246582613524347,0.5632940484853148,0.5764751041271817,0.6105196922600559,0.44340136579543277,0.3573390358531029,0.3937265346095739,0.4926894316125477,0.2054252581292209,1.0,0.11985936519574414,0.4535245001536548,0.5148224250457816,0.4768442453228514,0.5007629530184933,0.4540205604249598,0.3658247639516748,0.41721969337130094,0.4515309637590366,0.44240186148482025,-0.5446613474415097,-0.5210980768708019,-0.27814995711454743,-0.520720997183759,-0.5263965477724765
strength,0.2703614363718981,0.6080215216428366,0.6240391804676914,0.24035455882268245,0.080716811802103,-0.1959313741413823,-0.15334794986375608,0.457094089479867,-0.014816515541485062,-0.10994146753075111,-0.22145303744884215,-0.20082006195899738,-0.1050072487531237,-0.030239199769403816,-0.09633082118351945,-0.3378026355185566,-0.23036094270852367,-0.44984295856428574,0.11732075689288593,-0.4345696425305248,0.12048037511637451,0.21234025364297385,0.11985936519574414,1.0,-0.07771851195915717,0.4971220757013614,0.36105366538728134,-0.16339969054990783,-0.15693605463943247,-0.05712992362036063,0.36816636845205564,0.36798496861243024,0.34147523497599286,-0.024592959785855156,-0.02138352911976341,0.008733054890686652,-0.034649676064920414,-0.02895169429455282
long_shots,0.0405721246977959,-0.41816951328289825,-0.3478233422188576,0.32671268198051373,0.28949408912315794,0.7502889352871918,0.8346064906190522,0.41399860591441173,0.7684869025322416,0.7992801164029214,0.8361216606374527,0.8184745053492367,0.8058387633657568,0.6262358194669225,0.8287037277796807,0.5788291397012708,0.5571518129619502,0.5562383347175651,0.3798385168631586,0.47186110806984244,0.8291943973557367,-0.09030972560974063,0.4535245001536548,-0.07771851195915717,1.0,0.1870630972131015,0.11117547035837591,0.7903810674441157,0.7460754211876531,0.7248929635268947,0.003768313749872148,0.054959255596454516,0.019626966265500836,-0.6085798867006192,-0.602140043009008,-0.3675375788399472,-0.5930400231732209,-0.6100349576079633
aggression,0.23575715403446423,0.07276717532543443,0.06866661906064296,0.261465239989841,0.10974213484210246,0.2567293698991547,0.007699352747331306,0.5720556902062756,0.39578657995949895,0.0694202130671931,0.14989892008149264,0.14990451240077762,0.18422442764507826,0.39367615353473745,0.3003611957536407,0.09792682258585331,0.15327033975504398,-0.027733325470635797,0.2742803314664421,0.043772073601653604,0.36625409180979157,0.2467192025081787,0.5148224250457816,0.4971220757013614,0.1870630972131015,1.0,0.6946499262320762,0.12378544833641957,0.18183087419722746,0.15524017519791652,0.6978574244050637,0.7145397904186013,0.6990380890578589,-0.42445886218080314,-0.42910608906637304,-0.28172637507524584,-0.4352177542972009,-0.4275615852242857
interceptions,0.14144375058103797,0.04119726158997285,0.023951421363096786,0.2372847117124112,0.15925990831061188,0.2704227628840251,-0.13400702473435663,0.46388098722400345,0.395203057962569,-0.053055048202973416,0.09024663832684389,0.10924134266193697,0.15707553442899835,0.4715018971076026,0.23156364236088228,0.0690793622935475,0.1030914856553683,-0.04035043391545955,0.23084807503859556,0.06204264790744081,0.2115277345844305,0.21150384116312201,0.4768442453228514,0.36105366538728134,0.11117547035837591,0.6946499262320762,1.0,0.007792850206343388,0.18368855444280663,0.07184560852396667,0.8450649608427344,0.8565372817496825,0.8343075242933509,-0.3642258329865108,-0.3179470274834791,-0.0637438320176194,-0.32585475363902694,-0.3101679143854581
positioning,-0.04247611801384145,-0.46028758463801167,-0.4195979127362121,0.2781744021252876,0.28496414507160955,0.728136704125324,0.8317552504511149,0.366264075505266,0.6922131038414383,0.7909913586384225,0.8284165227284307,0.7631066269946368,0.7026986597442819,0.5301338335336526,0.8081831001953729,0.6617876288501292,0.6471992033474918,0.6292642476659388,0.3785115845483643,0.5349691590542002,0.6983252049296865,-0.02494921016654743,0.5007629530184933,-0.16339969054990783,0.7903810674441157,0.12378544833641957,0.007792850206343388,1.0,0.7551914935437539,0.7624653371002704,-0.08517872831169111,-0.037373676657663765,-0.06139893242272166,-0.5865760264983043,-0.5515988713035114,-0.2502597713576702,-0.5430776861610666,-0.5561842810218038
vision,0.062030110266522366,-0.45094200995202427,-0.41011713592553245,0.3991960806404366,0.38375982353437954,0.7293315615101645,0.688465194525616,0.3016892572768165,0.7793973615970436,0.6911964562502847,0.7521362967159945,0.7491031964054313,0.7323654549183569,0.7110992994605445,0.7820692411425358,0.5533114753149644,0.5138702545787291,0.5965001354694704,0.4456096322872449,0.5480308052748847,0.6122033728321679,-0.04597519282572119,0.4540205604249598,-0.15693605463943247,0.7460754211876531,0.18183087419722746,0.18368855444280663,0.7551914935437539,1.0,0.6913761305401105,0.04902751370154509,0.10168897332392542,0.07158855687117481,-0.5166692200681636,-0.4788921881184402,-0.19527878040400587,-0.4710866550681646,-0.4805504048887357
penalties,0.06495372662280799,-0.36294001316033747,-0.2811205612627848,0.3372543207883492,0.3070088658072661,0.6061605071907532,0.7524389061137202,0.4093466914097542,0.6511567003401878,0.7389631432119361,0.701865289715255,0.6666469331924137,0.699081754160048,0.5636488834049891,0.7192044846111421,0.48466798571249087,0.46645049063290217,0.4659069662316971,0.33423639016010054,0.434837771777977,0.6638570080533122,-0.044822133412712094,0.3658247639516748,-0.05712992362036063,0.7248929635268947,0.15524017519791652,0.07184560852396667,0.7624653371002704,0.6913761305401105,1.0,-0.047799551242825075,-0.005316218015609819,-0.036913857092155875,-0.5303009040682558,-0.49071444061648833,-0.20946157228001208,-0.4821383617996553,-0.4953498953664144
marking,0.0987599952515674,0.08790741263014384,0.056305276852013066,0.11063519050830208,0.0370059386279027,0.18526374367866125,-0.25518381040297816,0.47830956816919407,0.3254700626459048,-0.1697680073022283,-0.0068251421843951365,0.011371342168727818,0.06207455449475846,0.3598147682814431,0.15067638730064742,-0.0008130653795263274,0.038963494974523505,-0.12772052410366114,0.10443543745061938,0.020093066975241394,0.14498498506164922,0.19127762116071162,0.41721969337130094,0.36816636845205564,0.003768313749872148,0.6978574244050637,0.8450649608427344,-0.08517872831169111,0.04902751370154509,-0.047799551242825075,1.0,0.9590537017048844,0.9537891868191064,-0.3776766378864487,-0.3651497302189966,-0.2005973245811984,-0.3742494015429964,-0.35605577928319987
standing_tackle,0.10493672919306983,0.0677462353294605,0.030069078048857424,0.1456166718581702,0.07304501001286451,0.23232900973037263,-0.21102673794713814,0.48950478761211735,0.378341481463358,-0.12144183359343298,0.0476461845788352,0.07102127037322313,0.11189587576585781,0.40605640364601253,0.2080522000032347,0.025784831833424393,0.07027207233508002,-0.0976620687197726,0.13791925267862273,0.03954266018308586,0.19258964739785264,0.19132929699774504,0.4515309637590366,0.36798496861243024,0.054959255596454516,0.7145397904186013,0.8565372817496825,-0.037373676657663765,0.10168897332392542,-0.005316218015609819,0.9590537017048844,1.0,0.9614011586310827,-0.40291328430609213,-0.40225117413016914,-0.24289256945750173,-0.4070435866935479,-0.3875746956923164
sliding_tackle,0.08510204864357826,0.04685909150337175,0.014812175810583413,0.1158741819712532,0.05623071674583229,0.22018214772085706,-0.24503940766184773,0.45788641920217915,0.34384149574316564,-0.14475979498996125,0.0265968717145424,0.049311009340968874,0.08000461197617956,0.3748389400656159,0.1799301945787998,0.032782529611093215,0.07392605916793725,-0.08307474274175668,0.11996860804889764,0.05482176990088944,0.15842537240335167,0.2120456074086984,0.44240186148482025,0.34147523497599286,0.019626966265500836,0.6990380890578589,0.8343075242933509,-0.06139893242272166,0.07158855687117481,-0.036913857092155875,0.9537891868191064,0.9614011586310827,1.0,-0.3834885571811631,-0.37979240550551346,-0.2273565328847425,-0.38691366433057667,-0.3681429086068047
gk_diving,0.14436755644927024,0.3447800601115146,0.34831736814488523,0.05013881532665699,0.01646005188062018,-0.6265898814475614,-0.5471486153038484,-0.6952580891295768,-0.7116180829093849,-0.5692241088322655,-0.6904328219384429,-0.6067736945488286,-0.5686912276329243,-0.46092701319422913,-0.7633421828509552,-0.5290874328334922,-0.5529558979632312,-0.37828365206601516,-0.09507753222265214,-0.41111209763306883,-0.6297814337882337,0.03127428105580462,-0.5446613474415097,-0.024592959785855156,-0.6085798867006192,-0.42445886218080314,-0.3642258329865108,-0.5865760264983043,-0.5166692200681636,-0.5303009040682558,-0.3776766378864487,-0.40291328430609213,-0.3834885571811631,1.0,0.9329090364817645,0.5924160993089215,0.9373112520323332,0.9423247172657423
gk_handling,0.11754868943055996,0.340058986180656,0.35002372467597936,0.03729566980439568,0.025508497986951022,-0.6187827247035496,-0.5319540506030864,-0.6803833471023646,-0.7082214278059088,-0.5446029367457116,-0.6896129248594793,-0.5961986720354566,-0.5543942587824174,-0.46610144771934114,-0.7589008692219715,-0.5130774809913929,-0.5404348326974012,-0.3661618033824376,-0.08803544584133394,-0.38491162307279525,-0.6412880555209098,0.03571487312046041,-0.5210980768708019,-0.02138352911976341,-0.602140043009008,-0.42910608906637304,-0.3179470274834791,-0.5515988713035114,-0.4788921881184402,-0.49071444061648833,-0.3651497302189966,-0.40225117413016914,-0.37979240550551346,0.9329090364817645,1.0,0.7532764979298568,0.9713987553312697,0.9703350936693119
gk_kicking,0.03431738394416586,0.22436624319393336,0.24205256253451468,0.07948501320856577,0.1261148334997186,-0.3729050229389803,-0.30935912441121843,-0.41987955519474335,-0.42356811240223646,-0.296994419931633,-0.4433820085703972,-0.36294215176173605,-0.3023688161286692,-0.25239159087289,-0.47617104682147526,-0.28582851361399014,-0.30694562539325765,-0.20277944395399833,0.006143310287522856,-0.20426894899278128,-0.42683395094263826,0.059705352815482116,-0.27814995711454743,0.008733054890686652,-0.3675375788399472,-0.28172637507524584,-0.0637438320176194,-0.2502597713576702,-0.19527878040400587,-0.20946157228001208,-0.2005973245811984,-0.24289256945750173,-0.2273565328847425,0.5924160993089215,0.7532764979298568,1.0,0.7516672837857945,0.7470005520709178
gk_positioning,0.12231890459858757,0.3352757705592382,0.33945226506548304,0.03612552349534189,0.02636200372788826,-0.6167413731950963,-0.5249031085217192,-0.6798878012969858,-0.7076820893859723,-0.5350381368380308,-0.6814381816404366,-0.5907983778475223,-0.5427942640003994,-0.4670703003829224,-0.7540715028345867,-0.5051851882799587,-0.5334652460699656,-0.3566727378554893,-0.08354560622322625,-0.3814546091692056,-0.6349770908315756,0.041644135091749475,-0.520720997183759,-0.034649676064920414,-0.5930400231732209,-0.4352177542972009,-0.32585475363902694,-0.5430776861610666,-0.4710866550681646,-0.4821383617996553,-0.3742494015429964,-0.4070435866935479,-0.38691366433057667,0.9373112520323332,0.9713987553312697,0.7516672837857945,1.0,0.9719065874238934
gk_reflexes,0.12540003594364024,0.3388803243797847,0.3425022287372047,0.043653601441206655,0.029795729703008672,-0.6227578016327266,-0.5406645249800652,-0.6748382800854507,-0.7047297534963467,-0.5492692062408363,-0.6912641101308372,-0.6020371140855774,-0.5580860694116525,-0.46495621356503014,-0.7577304582183562,-0.5098457984768457,-0.5377928071658027,-0.36476548653092467,-0.07982786284536468,-0.38533581781614556,-0.647364588351644,0.042976559930426,-0.5263965477724765,-0.02895169429455282,-0.6100349576079633,-0.4275615852242857,-0.3101679143854581,-0.5561842810218038,-0.4805504048887357,-0.4953498953664144,-0.35605577928319987,-0.3875746956923164,-0.3681429086068047,0.9423247172657423,0.9703350936693119,0.7470005520709178,0.9719065874238934,1.0
